uid,time,action
115665,1704435793,1
116486,1704431800,1
116639,1704454461,1
114948,1704465425,1
119937,1704474204,2
104048,1704426724,3
128233,1704450081,2
100506,1704465166,2
111872,1704498602,2
103756,1704480943,2
100967,1704437636,3
121360,1704440362,2
123917,1704425012,2
110854,1704448702,1
110536,1704462297,2
122666,1704448483,2
126078,1704486406,2
110371,1704417977,3
127288,1704460261,2
102717,1704465966,2
111329,1704487975,1
121918,1704490358,3
113056,1704464559,1
121605,1704492813,2
107704,1704430467,1
113307,1704413455,3
109235,1704438110,2
118431,1704474083,3
128345,1704414485,1
113739,1704458867,2
111322,1704474852,2
127294,1704485355,2
111588,1704414941,3
105210,1704496144,1
118847,1704447726,1
103436,1704470446,3
126509,1704417029,1
100081,1704426404,2
105765,1704493990,2
109593,1704485137,2
108352,1704423749,2
113222,1704447299,3
113761,1704435914,2
105767,1704447641,3
125066,1704451410,2
102196,1704436961,2
126262,1704474824,3
121091,1704431682,2
109323,1704439810,1
106950,1704491629,3
108317,1704450204,1
128636,1704425753,1
129196,1704423465,2
124068,1704418195,2
116178,1704454703,2
116379,1704481589,1
126003,1704466384,2
104899,1704480873,2
123679,1704485295,1
126702,1704446864,2
100603,1704483186,1
119917,1704450479,1
103364,1704448656,1
125240,1704488857,2
121940,1704442990,3
106952,1704437333,3
120010,1704487377,3
106445,1704419641,3
110461,1704446793,1
104471,1704445356,3
117305,1704443874,2
128651,1704458161,2
115375,1704477526,2
109470,1704456161,3
108449,1704456386,2
102689,1704447588,3
125102,1704428082,3
122670,1704491146,1
112955,1704482535,3
106669,1704481081,1
103054,1704431686,2
109071,1704461335,1
101506,1704443666,2
116725,1704418076,2
107237,1704473936,1
121665,1704463965,1
109503,1704449124,3
113117,1704460067,1
129252,1704492852,3
127233,1704444324,1
129627,1704473524,3
112899,1704476147,2
108989,1704473399,1
123717,1704465943,2
120464,1704484719,2
122217,1704494431,1
115140,1704449332,3
127102,1704486700,2
113302,1704423126,1
122288,1704471217,2
110712,1704486928,3
116885,1704479749,1
129722,1704454069,1
115248,1704415722,1
109284,1704435508,2
113030,1704462585,2
124981,1704466047,2
125095,1704419066,1
126731,1704496556,1
127491,1704481482,3
121668,1704465405,1
127207,1704454139,3
104504,1704441010,1
119462,1704441570,1
123555,1704453432,1
117438,1704432769,2
101324,1704443451,3
127565,1704419236,3
124984,1704420667,1
128559,1704482715,3
110835,1704462698,3
123507,1704496731,2
124202,1704477087,1
129442,1704427782,1
124876,1704457276,2
109587,1704419847,2
108972,1704497095,1
124388,1704416835,2
107565,1704488759,2
101202,1704494822,1
119986,1704472345,3
106220,1704436667,1
112932,1704470854,3
126812,1704442114,3
114964,1704441384,3
126101,1704430343,2
101921,1704465924,3
105650,1704449512,2
127550,1704438093,1
118416,1704431399,1
116386,1704471883,3
128978,1704484873,2
109314,1704440826,3
104555,1704485308,1
104824,1704495467,2
104859,1704484073,2
103181,1704454632,3
125677,1704477478,1
100517,1704417664,3
128562,1704487248,1
120690,1704432217,1
102289,1704448475,3
103383,1704466454,3
122254,1704472709,2
101198,1704470722,3
112867,1704474448,2
125298,1704481959,1
122150,1704460006,2
120739,1704477962,1
106506,1704450459,3
104812,1704440947,3
109942,1704421962,3
120451,1704442193,3
129997,1704492539,1
120055,1704439800,3
100154,1704418639,3
107902,1704495327,3
126691,1704480543,1
110159,1704424429,1
123754,1704479742,3
110950,1704419890,3
102031,1704458630,2
116767,1704444114,3
112131,1704437756,1
113078,1704451065,1
122800,1704493309,2
123681,1704434660,1
100127,1704427088,3
115610,1704475684,3
111649,1704420180,1
125189,1704454341,2
103440,1704469218,1
108238,1704430332,3
125015,1704477934,1
106243,1704430093,1
107717,1704467078,1
114539,1704437599,1
118948,1704427874,3
124616,1704491829,1
111506,1704423577,1
104548,1704437159,1
115570,1704415520,3
101281,1704438046,1
113914,1704443898,3
125131,1704458353,1
102868,1704473388,1
117536,1704457569,1
123379,1704496087,2
127472,1704436747,3
114641,1704480417,2
117865,1704433780,1
126836,1704484656,3
117014,1704466407,3
113134,1704473726,3
114396,1704420428,1
129500,1704448082,3
121054,1704494763,2
118008,1704471748,3
105565,1704477470,3
126793,1704475132,2
126642,1704414120,1
103763,1704459631,3
129816,1704478338,3
106331,1704473858,2
124904,1704417125,2
116799,1704451725,2
119632,1704424395,3
110243,1704472085,3
112381,1704488654,3
106083,1704443102,1
109551,1704477293,3
116856,1704446565,2
124805,1704485510,2
126666,1704448347,3
102120,1704467137,1
127057,1704497307,1
117293,1704435767,3
108925,1704420597,3
107694,1704462110,3
108916,1704451352,1
104426,1704475572,3
116111,1704451119,1
122653,1704497128,2
113729,1704483662,2
103077,1704428422,2
114644,1704427199,1
123180,1704495174,3
115854,1704436108,3
111886,1704496572,2
111223,1704418616,3
121108,1704477089,3
123451,1704486825,2
102538,1704488589,1
119977,1704415754,2
103612,1704490133,2
113028,1704494844,2
125350,1704436120,3
101620,1704474394,1
123616,1704421347,3
114921,1704452146,1
102102,1704465911,3
106544,1704476693,1
116735,1704415121,3
100295,1704448502,3
105442,1704475477,1
120790,1704452183,3
107051,1704482478,3
106531,1704432665,1
101115,1704467599,2
118247,1704450735,1
100797,1704488460,2
109189,1704412926,3
106763,1704455009,1
115699,1704464044,1
119261,1704479067,1
126856,1704475649,2
128380,1704457871,2
128305,1704491304,1
102448,1704449998,2
108041,1704438282,2
115725,1704456992,3
123961,1704443485,3
117166,1704429185,1
121759,1704455926,3
125825,1704474677,1
100910,1704415866,1
112245,1704476652,3
111407,1704417831,2
123146,1704431886,1
121458,1704487633,3
101570,1704464248,3
118683,1704492437,2
127006,1704494096,3
103562,1704413691,2
115547,1704421398,2
100789,1704476752,3
105791,1704441362,3
102108,1704464565,1
124167,1704455005,3
120001,1704479964,1
121449,1704472443,3
109024,1704425786,3
112054,1704497376,2
127030,1704426630,3
116414,1704415868,3
101130,1704493897,3
128733,1704446593,2
121906,1704451194,1
103783,1704427756,1
114028,1704478251,2
