uid,time,action
126285,1706198099,3
112890,1706216082,3
111255,1706188599,2
116604,1706205609,3
122161,1706153156,1
120031,1706142457,1
101443,1706165597,2
115024,1706213787,3
118897,1706220403,2
114261,1706147304,1
111516,1706200525,1
122173,1706164307,2
129723,1706209245,3
119730,1706159106,2
114282,1706141994,3
119102,1706154541,2
119350,1706185235,3
116406,1706207022,1
118544,1706217195,1
124387,1706190458,2
112630,1706207653,3
120032,1706216166,1
103209,1706187254,2
103889,1706177219,1
115551,1706221783,1
100959,1706225239,3
115704,1706176581,1
117813,1706152945,3
122075,1706205651,1
112450,1706185141,3
101878,1706214499,1
110686,1706150106,2
116667,1706157988,3
121689,1706175306,3
114649,1706199179,1
124664,1706149592,2
126687,1706207241,1
128583,1706224950,3
124304,1706161183,1
119603,1706166140,3
100928,1706188767,1
122996,1706150724,2
114265,1706211312,1
119292,1706167836,1
124431,1706191226,3
126238,1706218693,2
109647,1706215725,2
106137,1706224378,3
111909,1706143003,2
109139,1706142029,2
125958,1706193408,3
107304,1706198656,3
128386,1706161086,1
109055,1706221464,2
119573,1706192847,1
118118,1706189116,1
129475,1706141454,1
105854,1706162838,3
108707,1706202846,3
120486,1706141813,3
123389,1706143237,2
108878,1706156958,2
126216,1706172839,1
108376,1706215016,1
118792,1706195603,1
110926,1706215992,3
104715,1706154105,3
118184,1706157896,2
123887,1706191639,2
106777,1706226258,2
123643,1706156608,3
109465,1706151922,1
114040,1706192031,2
110814,1706183496,2
121303,1706183634,2
129100,1706201532,3
127915,1706221734,3
128927,1706172805,2
121491,1706177011,2
105116,1706169122,1
102106,1706153113,2
127150,1706163343,3
127400,1706148585,1
108775,1706195562,2
125158,1706150149,3
115946,1706190877,1
128287,1706188438,3
102441,1706212717,3
125225,1706144582,3
107740,1706226429,3
111895,1706179591,3
121575,1706141806,3
100791,1706141576,2
115052,1706180045,2
128762,1706169263,1
105672,1706157467,3
124102,1706189143,2
120191,1706161130,3
114174,1706191815,3
116748,1706146904,1
120631,1706153656,2
127749,1706222395,2
105700,1706221153,3
128261,1706150583,1
108632,1706168851,3
103822,1706193428,3
108277,1706212281,1
114972,1706211003,3
117567,1706172767,2
121745,1706205118,3
112516,1706182540,2
112903,1706213810,3
127189,1706181904,2
115050,1706199501,1
104784,1706191439,1
124074,1706195809,2
120447,1706225866,1
112025,1706210031,1
127468,1706154615,3
125591,1706178545,2
127940,1706206869,3
123652,1706188925,2
129270,1706192602,2
106403,1706160968,1
103151,1706206339,3
119438,1706147668,1
121346,1706198996,1
125735,1706158166,3
123045,1706195890,2
119366,1706209674,1
128889,1706164756,2
129900,1706143562,1
120558,1706147885,2
121818,1706158435,3
106918,1706187328,2
107800,1706158608,3
127302,1706154092,1
108152,1706162399,1
104444,1706198861,2
111749,1706143679,3
127235,1706156519,3
110031,1706160163,1
118779,1706175937,3
113290,1706200964,2
113318,1706150949,1
119331,1706158500,2
128406,1706167047,3
107122,1706186022,1
126585,1706196079,3
106216,1706178748,3
101691,1706158776,1
119425,1706194583,3
122072,1706226934,3
121502,1706148528,3
110465,1706172314,3
111590,1706210584,3
123336,1706153396,3
127803,1706216463,2
116363,1706214591,1
105911,1706149975,3
110038,1706165542,3
128328,1706210334,2
123257,1706197508,2
110380,1706166638,1
101836,1706165437,1
128981,1706160353,2
108756,1706191642,2
124592,1706148280,3
127843,1706161843,2
108283,1706226721,1
129978,1706191762,1
107587,1706202593,1
124623,1706195049,2
121269,1706216144,3
103538,1706187474,3
117982,1706200071,3
105990,1706193683,1
123129,1706223917,3
112743,1706207475,3
100410,1706166798,3
100023,1706154658,2
115786,1706187870,1
113702,1706213382,2
110319,1706167691,2
109833,1706223975,2
119074,1706213790,2
103229,1706167568,2
105652,1706194318,1
108874,1706167600,2
118941,1706199726,2
120466,1706212241,1
120472,1706155471,3
120883,1706146609,3
118278,1706150155,1
126758,1706169136,1
110602,1706155501,1
104892,1706197737,2
100544,1706216786,1
125179,1706226846,1
123105,1706215982,1
126406,1706166261,2
128752,1706200077,2
122021,1706184743,1
101975,1706175659,2
116994,1706207667,3
102587,1706219335,1
108044,1706176080,3
103149,1706166032,2
119967,1706164673,1
101509,1706197807,1
117036,1706193480,2
103071,1706209995,1
118913,1706195828,2
127939,1706160588,1
106396,1706169546,1
128520,1706145555,2
117494,1706218398,3
116025,1706181012,1
111648,1706192132,2
112024,1706153254,2
120327,1706169133,1
127778,1706141024,3
124754,1706185384,3
102277,1706197516,3
116538,1706141818,3
124394,1706143336,3
116798,1706220334,3
109697,1706166472,3
102893,1706215841,2
109190,1706166446,2
122738,1706146830,3
112733,1706198213,2
103191,1706182983,2
118885,1706156965,2
110361,1706151417,2
111511,1706209445,2
114767,1706161001,2
109219,1706158089,3
112497,1706163808,3
109307,1706222732,3
110012,1706167383,3
116791,1706194733,3
109227,1706198621,3
112411,1706166513,3
105254,1706170084,3
113484,1706183082,1
129768,1706195095,3
113404,1706172050,3
101202,1706148059,1
105174,1706147779,1
119640,1706200426,3
116897,1706193026,3
