uid,time,action
100477,1706063422,1
111964,1706087776,3
123141,1706097109,3
126613,1706108723,2
112878,1706122335,1
106147,1706133219,3
103979,1706117804,2
102975,1706061720,3
109624,1706067972,1
128397,1706106453,3
109435,1706094734,1
111053,1706077779,2
117233,1706073829,2
102556,1706112130,3
109705,1706095296,3
116006,1706071487,3
111328,1706068124,2
124328,1706066737,3
100166,1706097068,2
112323,1706108448,2
110632,1706079033,3
122671,1706123972,3
108933,1706086052,2
103662,1706074891,1
128327,1706108773,2
123051,1706098150,2
119372,1706087519,1
102797,1706132806,1
114560,1706080958,1
103987,1706067999,2
102879,1706073154,3
108258,1706125985,2
115729,1706133158,3
128096,1706140496,2
127264,1706094412,1
101098,1706121023,3
129154,1706063208,3
119448,1706140496,3
122820,1706107587,3
123577,1706106904,2
106010,1706119176,3
102621,1706116804,3
113942,1706055568,2
119610,1706078637,3
114584,1706130496,2
109114,1706111975,2
109556,1706065613,3
105278,1706066179,1
124035,1706119237,2
113215,1706056441,3
106663,1706093586,1
105297,1706072082,3
108614,1706087610,3
121220,1706094859,2
126561,1706117241,3
117577,1706126825,1
102510,1706071085,3
116288,1706139016,2
120324,1706140447,2
111558,1706088376,3
128506,1706090506,1
113542,1706098291,3
124000,1706099199,3
120484,1706083797,1
117976,1706057995,3
114766,1706076026,1
119005,1706124619,1
112461,1706090293,3
106815,1706128154,2
101438,1706107150,3
103285,1706133686,2
106070,1706061927,2
106912,1706088488,2
125732,1706114719,1
110439,1706086408,2
112920,1706133653,2
127236,1706069276,2
107217,1706094293,1
100099,1706124494,2
106490,1706110773,3
113999,1706094344,1
113942,1706098391,2
102802,1706076640,1
118979,1706098434,2
115530,1706111839,2
121658,1706135540,1
129696,1706132024,3
106812,1706074061,3
129834,1706082911,2
105651,1706055316,1
105967,1706107000,2
108635,1706133507,2
127866,1706113748,1
101660,1706125612,1
128184,1706104863,2
122151,1706139157,1
109429,1706118868,1
115337,1706089169,1
126390,1706080657,3
127920,1706081064,3
119121,1706061227,1
116701,1706112347,1
102186,1706056097,1
118150,1706092271,2
115059,1706056365,1
125946,1706054430,1
104325,1706133624,3
115253,1706098814,3
117134,1706134467,1
116846,1706115114,2
125852,1706078475,1
122626,1706091009,1
124444,1706111386,3
129903,1706076623,3
123416,1706088729,1
112965,1706095411,2
127460,1706124773,1
106884,1706090764,1
126723,1706058807,3
128153,1706090925,1
122200,1706135427,3
101687,1706098434,3
109646,1706066145,3
125794,1706059846,1
106992,1706122475,1
105443,1706066774,2
120785,1706113498,2
110214,1706127192,3
125360,1706106204,2
120221,1706065973,3
122990,1706063002,2
121380,1706127014,1
115232,1706114651,3
123360,1706104891,2
113246,1706066877,2
126517,1706103039,2
112556,1706137827,3
100162,1706064700,3
100638,1706089200,3
127397,1706077066,3
112714,1706104380,1
124073,1706062178,2
120087,1706114453,2
120392,1706093953,2
108272,1706138372,2
106589,1706107954,2
118225,1706065847,1
110901,1706133540,1
117556,1706085143,2
115690,1706066880,2
127073,1706070281,2
117390,1706074531,2
119752,1706091310,2
100535,1706067708,1
102002,1706079778,2
128081,1706071109,3
122279,1706070763,2
106283,1706058167,1
109256,1706103703,3
129989,1706081735,2
102665,1706073200,1
111247,1706096675,1
128751,1706076160,2
100357,1706099612,1
123414,1706137333,2
102493,1706120345,1
122513,1706095422,1
125051,1706127738,2
117772,1706110347,3
116036,1706103713,2
116616,1706054520,2
117681,1706095236,3
119884,1706113140,3
107078,1706124783,1
106029,1706116686,1
121833,1706139175,1
111766,1706072949,1
115046,1706107093,2
117850,1706068668,3
129373,1706077709,1
113081,1706085668,1
102022,1706058410,1
120205,1706080573,1
106555,1706122905,3
128217,1706081217,3
128178,1706121202,1
101013,1706116380,2
114944,1706089113,2
101990,1706102933,2
112427,1706111852,1
113978,1706054459,2
104934,1706120069,3
115772,1706104754,1
105141,1706081350,3
106429,1706059956,1
123691,1706062268,2
112064,1706101627,2
120207,1706108880,2
113836,1706092506,1
109622,1706094761,3
112150,1706074434,3
121355,1706069971,1
105868,1706120742,2
129010,1706083895,1
118751,1706086504,3
123768,1706072910,2
126656,1706111815,1
108979,1706067938,2
127953,1706083628,2
124794,1706067464,2
101906,1706058463,1
126028,1706129590,2
120779,1706065797,3
115854,1706076250,3
108667,1706095437,3
124597,1706140086,2
123968,1706060043,1
125126,1706126902,1
101365,1706118957,2
100349,1706070879,1
119151,1706119682,3
126949,1706055835,1
129698,1706136897,2
123451,1706118968,1
100257,1706137040,3
117798,1706129458,3
104561,1706080873,1
103952,1706106747,1
111518,1706128874,2
106020,1706118937,2
127285,1706054508,3
121249,1706135997,2
115073,1706087322,3
105744,1706056146,3
118787,1706075224,3
111189,1706119139,3
110547,1706125587,3
112487,1706095047,1
114179,1706067055,1
101781,1706060839,3
104191,1706135024,1
125633,1706091971,3
111108,1706139881,2
124221,1706093759,3
106503,1706058302,2
116395,1706057344,3
105818,1706109455,2
110888,1706135039,1
129413,1706074790,3
112142,1706065221,3
119933,1706114382,1
111755,1706057108,2
111276,1706111456,2
103448,1706130020,1
116965,1706064488,1
101777,1706085716,3
107268,1706121891,1
109064,1706071884,3
121580,1706123719,2
127957,1706112862,2
110754,1706124594,3
107739,1706124756,2
100405,1706079094,3
126088,1706100118,3
100319,1706085516,1
123132,1706130681,2
128675,1706081355,1
104426,1706093999,1
108531,1706130200,3
129958,1706075578,1
119171,1706095704,3
126734,1706064312,2
122734,1706069433,3
119452,1706110445,3
102672,1706123988,2
114677,1706118474,3
126622,1706105194,3
128096,1706083063,3
109668,1706137986,3
101818,1706135373,3
108297,1706056298,2
109445,1706130757,2
107602,1706065373,2
112583,1706119953,1
118065,1706112589,2
129095,1706074151,3
115471,1706125049,1
104062,1706066820,2
116704,1706125768,1
120839,1706138128,2
107400,1706073715,2
120373,1706102436,3
123368,1706076450,1
126681,1706102399,3
106305,1706059354,1
107140,1706112120,1
112744,1706096999,1
128737,1706137502,1
118988,1706117505,3
101674,1706083775,1
107412,1706064938,3
100099,1706092504,1
122683,1706102095,1
124337,1706096932,2
127071,1706118158,1
115201,1706077691,1
128447,1706137164,3
116058,1706099654,1
117695,1706078037,2
106212,1706132084,3
109110,1706109216,2
120077,1706140078,1
127433,1706086792,3
117044,1706122625,1
109964,1706054491,1
117329,1706062655,2
108140,1706061075,3
124047,1706100306,1
112644,1706056247,2
114477,1706112548,2
115556,1706085847,1
121664,1706111372,3
118884,1706113627,3
119301,1706103121,1
101583,1706098092,2
103902,1706102691,1
117198,1706095826,2
129458,1706129568,2
121015,1706063052,1
122672,1706098206,1
121172,1706112141,1
106511,1706093957,2
124286,1706095356,1
121639,1706060425,1
110654,1706078076,3
111089,1706113966,2
125930,1706075408,2
109695,1706069080,2
108439,1706102229,1
108568,1706085145,2
126087,1706116307,2
120060,1706063993,1
125641,1706069756,2
111560,1706108596,3
127353,1706058328,2
102646,1706069490,3
119004,1706130844,1
108282,1706140659,3
110776,1706058223,3
105357,1706069642,3
127478,1706128294,3
129253,1706054940,3
126830,1706138718,3
118323,1706124971,3
124124,1706075323,3
104583,1706117969,1
128299,1706054666,2
109156,1706090908,2
106304,1706067865,1
113370,1706073307,3
126342,1706127055,1
100501,1706097249,1
