uid,time,action
120775,1706671401,2
102755,1706737622,2
107109,1706695422,2
108637,1706732788,2
119936,1706704507,2
122931,1706679526,1
129530,1706738343,1
106805,1706703207,2
124342,1706692019,3
119381,1706664522,3
100815,1706710846,3
107811,1706665615,2
110592,1706744985,2
117615,1706708728,1
128992,1706729664,2
126107,1706699007,3
107654,1706722065,1
103804,1706736773,2
110441,1706681620,2
129512,1706745246,3
122034,1706699011,2
113863,1706697877,1
120315,1706706418,1
125963,1706744796,1
121070,1706688719,1
120920,1706697215,2
110987,1706674639,2
113427,1706683560,3
107090,1706669658,3
110072,1706679942,2
110896,1706733782,1
122055,1706731413,1
118025,1706685335,2
104193,1706666085,2
122818,1706721474,2
116500,1706737711,2
104307,1706700751,1
125866,1706686761,2
111108,1706676194,1
100409,1706736886,1
116417,1706691418,2
119421,1706722940,1
108612,1706667952,1
111510,1706709767,1
107500,1706700914,2
122040,1706709354,1
113481,1706672220,2
114240,1706678565,1
114179,1706691859,3
128812,1706720764,2
126576,1706718363,2
104149,1706685845,3
108240,1706687447,2
113765,1706717138,2
114601,1706687979,3
110147,1706732329,2
103844,1706727568,3
103440,1706744061,1
112725,1706689838,2
122857,1706726276,2
109973,1706726084,3
101400,1706704564,1
113192,1706680545,3
107802,1706698451,2
129024,1706687124,2
129787,1706667183,2
110144,1706685175,2
116403,1706704823,2
124723,1706680821,2
107470,1706708315,2
112018,1706730930,2
112897,1706745035,2
113076,1706740090,2
116624,1706710182,2
123413,1706741450,1
125621,1706715611,2
124025,1706689282,3
127538,1706696449,1
108553,1706666238,3
107931,1706699324,1
113622,1706661464,3
108037,1706674795,2
105226,1706734788,1
119945,1706689044,3
100996,1706734770,3
102948,1706741433,3
117163,1706683965,1
109360,1706665525,3
129650,1706739619,2
118387,1706719396,3
124271,1706732612,2
121678,1706677419,3
124382,1706713725,1
117316,1706691798,3
108520,1706714446,3
114984,1706682399,2
115807,1706674646,2
108754,1706739119,2
105196,1706710349,2
109281,1706708458,2
105565,1706677709,2
115329,1706716756,1
105426,1706728483,2
125936,1706701597,1
106997,1706664134,2
111129,1706745303,3
105728,1706665916,1
109674,1706697166,1
103566,1706724155,3
124054,1706669514,3
127222,1706681531,2
108794,1706721689,3
105202,1706717987,3
103729,1706716652,1
108660,1706726892,2
125379,1706661598,2
113942,1706741679,2
128236,1706691548,1
103985,1706686799,3
118024,1706719227,1
103089,1706671745,3
100892,1706684638,1
123821,1706660070,2
114170,1706671780,2
116256,1706708083,3
106002,1706666737,3
114331,1706713408,1
103360,1706717922,3
104562,1706674026,2
128569,1706706470,1
108789,1706710120,1
114952,1706730607,3
102967,1706742705,2
126503,1706663298,1
104789,1706717947,1
109710,1706699872,1
118094,1706677026,3
112016,1706725511,1
113108,1706691373,2
129515,1706711718,2
112340,1706699401,3
102320,1706676169,2
126573,1706735222,3
101841,1706731247,2
127362,1706727046,2
127633,1706679008,1
113636,1706693263,2
128371,1706737762,3
125473,1706680783,1
106430,1706699476,1
102777,1706687607,2
110881,1706705015,2
110248,1706726706,1
129151,1706671787,1
106405,1706662999,1
124392,1706683206,2
121721,1706680506,3
111866,1706662793,2
124753,1706722609,1
104767,1706716016,2
115137,1706663628,2
