uid,time,action
126654,1704630829,1
106065,1704610718,1
112534,1704660205,2
105615,1704604749,1
102939,1704670129,1
102595,1704664895,2
124324,1704656226,1
100346,1704600421,3
115126,1704671621,2
124558,1704612246,1
103734,1704593648,1
112653,1704609590,1
124397,1704622238,3
124813,1704592146,1
117740,1704656226,3
122486,1704666189,3
129743,1704645900,2
100857,1704619652,2
110257,1704606628,3
124392,1704660909,3
108574,1704610203,2
118021,1704627569,2
119986,1704610140,3
109574,1704648299,2
101558,1704591530,1
127994,1704656134,3
104516,1704653665,1
115386,1704618493,3
103809,1704591220,2
121617,1704667701,3
105875,1704642357,1
108639,1704587135,1
127354,1704615676,2
113029,1704648769,3
117120,1704662513,3
106755,1704666129,3
107187,1704597738,1
116519,1704641259,3
108107,1704635738,3
109103,1704650008,1
105816,1704663321,2
120475,1704611218,2
108970,1704613648,3
105667,1704603420,2
103961,1704598528,2
112392,1704588021,2
123965,1704643396,3
108787,1704654755,1
104332,1704586740,2
111130,1704597952,3
105696,1704652301,3
124506,1704625526,1
113840,1704598308,2
111109,1704653181,3
114334,1704665620,1
104392,1704608003,3
124231,1704599491,3
104763,1704645203,1
110739,1704606906,2
115954,1704621037,1
128031,1704618733,1
109961,1704645856,2
119508,1704637122,2
111578,1704604866,3
107375,1704651182,2
124628,1704602610,2
111084,1704601387,3
108790,1704633884,2
119440,1704590701,1
109069,1704662099,1
102308,1704603018,2
123140,1704611205,1
108582,1704636589,1
110844,1704625317,1
116897,1704645712,1
101337,1704616833,2
100110,1704632932,1
112144,1704642424,1
123632,1704654634,2
119730,1704619684,3
108478,1704638389,1
101464,1704670960,2
122580,1704639762,2
129538,1704663242,2
106990,1704608131,3
111962,1704615712,2
110678,1704668481,3
128136,1704625523,2
102216,1704647836,2
121323,1704640410,3
111193,1704618817,3
125360,1704659527,3
123540,1704596566,3
109377,1704621953,2
112462,1704664237,2
113641,1704635321,2
121295,1704631804,2
126482,1704626617,1
127203,1704647142,3
116872,1704641858,1
114656,1704619216,2
109382,1704586395,3
101463,1704637080,1
113874,1704660073,2
105861,1704589169,1
129414,1704616687,1
109341,1704615675,2
107715,1704597181,2
102319,1704649746,3
120233,1704653068,2
111873,1704608680,2
111457,1704612048,3
115704,1704656809,1
112960,1704601042,1
109048,1704587492,2
110516,1704625146,1
111381,1704640660,2
118031,1704641164,2
108978,1704646106,1
109539,1704599439,1
117827,1704666620,1
107390,1704663263,3
117571,1704643942,1
120453,1704598890,3
121793,1704613297,3
121688,1704616838,1
119649,1704602711,1
126754,1704639738,1
124103,1704619142,1
