uid,time,action
117676,1705592178,2
129124,1705619995,2
100631,1705564151,3
112194,1705601625,1
109586,1705584218,1
121851,1705548962,2
125890,1705553969,2
111443,1705591687,3
108707,1705575390,2
111885,1705558013,1
120983,1705579545,3
112801,1705573437,2
106018,1705563970,3
125122,1705601349,3
114272,1705555193,3
126646,1705618300,3
104019,1705596445,2
118509,1705539922,3
107789,1705577401,1
108571,1705621026,3
126837,1705581715,2
125875,1705552023,1
105960,1705616440,2
104664,1705541655,1
122533,1705546891,2
129210,1705555338,2
129343,1705607155,2
119064,1705577408,2
107528,1705537073,1
122589,1705549280,3
118000,1705598683,2
103446,1705598727,2
109692,1705593974,1
116480,1705579114,1
112692,1705617291,1
111884,1705582276,1
113012,1705571978,1
128917,1705544305,1
119586,1705558148,2
100851,1705581216,2
124802,1705607891,3
129182,1705594845,2
117674,1705610491,3
111954,1705536538,1
121084,1705591852,3
116905,1705607711,3
124708,1705555198,3
109488,1705563134,2
126122,1705616364,1
117595,1705547568,3
121260,1705554468,1
126991,1705617193,2
106468,1705600294,2
122828,1705561782,1
125048,1705557964,3
121737,1705560610,1
100877,1705547563,3
108838,1705569011,3
125335,1705560944,1
127627,1705572458,1
126953,1705593480,2
122420,1705598773,3
104258,1705561696,1
103986,1705595758,2
108292,1705565873,3
101223,1705563333,1
102939,1705581693,3
108355,1705616193,3
119052,1705583746,2
113890,1705613738,3
105275,1705608079,1
105740,1705606216,1
112363,1705590406,1
120728,1705618475,1
123501,1705614514,1
113705,1705598407,3
117361,1705578520,2
106827,1705596783,3
120790,1705580629,1
109939,1705554506,3
108783,1705586076,1
114243,1705549506,1
103656,1705595768,2
121187,1705580683,2
102983,1705562758,2
102905,1705620535,2
121249,1705606970,3
109944,1705615773,1
114920,1705552006,3
106004,1705542073,1
116782,1705602263,3
126298,1705580046,3
121794,1705568129,2
122362,1705616609,1
123963,1705590985,1
116271,1705536717,1
127496,1705553165,1
115569,1705542919,1
119653,1705565066,3
119868,1705545709,2
121247,1705554105,1
128322,1705547589,3
101738,1705607497,2
122953,1705595924,1
121061,1705589899,1
115441,1705583727,2
124178,1705602429,3
128870,1705555798,2
129456,1705620326,2
105420,1705559335,1
123276,1705604624,2
121696,1705562663,1
120013,1705584503,2
101647,1705600693,2
129255,1705603356,2
116314,1705598360,2
115487,1705562910,3
126633,1705536194,2
123345,1705573030,3
120649,1705590513,3
128664,1705539542,3
124257,1705593954,2
100037,1705589396,2
111898,1705585190,1
100662,1705543849,3
100705,1705586845,3
129954,1705577597,1
129112,1705614183,3
119624,1705609531,2
101726,1705615826,1
102881,1705576635,2
118534,1705538809,3
126444,1705594092,3
120207,1705554881,1
120354,1705563132,3
111394,1705564827,3
122116,1705546499,3
107672,1705544770,1
115358,1705548198,3
121561,1705611652,1
100155,1705579613,1
129048,1705537378,2
128660,1705611345,1
102338,1705554515,2
100115,1705585957,2
115958,1705590726,1
128816,1705616081,2
120679,1705579553,3
111117,1705619753,2
103802,1705610943,2
129298,1705600352,2
118673,1705553225,2
108609,1705561294,2
129235,1705592077,2
117794,1705583356,3
124468,1705568960,1
108330,1705552932,3
102285,1705550275,3
124397,1705609191,3
121374,1705588737,1
109245,1705598389,2
122626,1705571218,3
118488,1705549551,2
115183,1705606974,3
123215,1705552203,2
108836,1705606116,1
123028,1705542611,2
103479,1705553720,3
125455,1705586945,2
129800,1705594968,3
111511,1705609762,3
113587,1705615097,3
110057,1705604104,2
100804,1705553824,1
124480,1705588088,2
103762,1705540201,2
122516,1705621772,2
112937,1705610321,2
107491,1705562401,3
125356,1705592695,3
120728,1705595782,3
108243,1705573292,1
100859,1705561594,1
107292,1705567723,2
102459,1705595899,3
120368,1705593892,2
114436,1705569525,1
115059,1705581320,1
122407,1705601025,3
105380,1705568431,3
116136,1705566606,1
109672,1705563769,2
103711,1705604372,1
112094,1705582826,2
110344,1705581687,3
115714,1705575421,2
112822,1705599454,2
115204,1705576225,1
128501,1705561711,2
129519,1705591463,3
101392,1705575609,2
112131,1705557681,1
125251,1705600569,3
128070,1705601967,2
100626,1705614658,2
111732,1705601637,1
103399,1705540584,1
109122,1705567860,2
100971,1705584068,1
117363,1705538525,1
119493,1705612583,2
119975,1705557875,1
105149,1705547106,2
122215,1705604818,2
114914,1705622157,1
120132,1705574300,3
120604,1705602611,1
118835,1705572893,3
126570,1705556514,1
121951,1705555005,2
127884,1705614551,1
101994,1705560736,2
117320,1705568070,2
122945,1705559001,1
119588,1705578129,2
129302,1705603007,1
129860,1705614007,1
110923,1705564472,2
125832,1705601659,2
109293,1705594865,1
101754,1705594430,3
101036,1705573038,1
123901,1705581873,2
119894,1705592202,3
100156,1705571823,3
127523,1705600784,2
116208,1705597149,2
108395,1705589604,1
117873,1705581998,3
126858,1705592255,1
122801,1705586494,1
104381,1705596172,3
116655,1705538196,3
120949,1705615038,2
121184,1705581536,1
107982,1705613767,2
110226,1705550197,2
114946,1705565915,3
102965,1705562184,3
109886,1705612086,3
126495,1705611860,3
126871,1705558396,1
117612,1705565341,1
107299,1705612768,3
114659,1705561563,2
111500,1705608493,2
100370,1705589326,3
106007,1705567391,3
127839,1705556343,1
125661,1705597786,3
121013,1705579260,3
105854,1705614757,2
113551,1705557055,2
115459,1705579499,1
129055,1705564326,2
102338,1705553300,1
104528,1705569732,2
105368,1705622180,1
107686,1705602263,3
114029,1705570650,3
119295,1705600691,2
110775,1705604349,3
104824,1705583595,2
101894,1705583181,2
109306,1705583559,2
100066,1705547368,1
106083,1705574487,2
100991,1705579035,2
106235,1705600260,2
117024,1705557844,3
105860,1705578202,3
110543,1705600887,2
120635,1705620708,1
107774,1705544865,3
124060,1705615250,2
129364,1705617118,2
123132,1705619422,1
110245,1705593982,3
119427,1705595533,3
126007,1705560452,1
129969,1705588913,1
100900,1705607013,3
115334,1705611222,3
129664,1705618010,2
129686,1705571941,2
112481,1705577406,1
101836,1705576520,3
128139,1705598846,1
122358,1705601149,3
115675,1705555425,3
126954,1705576325,3
104483,1705563935,1
126993,1705539776,3
113475,1705581673,1
124922,1705555283,2
100835,1705618057,1
108671,1705574662,2
102784,1705592944,2
125406,1705593785,3
113001,1705564824,1
105189,1705609081,1
121886,1705601796,2
102379,1705600931,2
116591,1705614461,2
118401,1705582599,1
111507,1705592645,2
129488,1705605274,3
107931,1705544385,2
111093,1705569443,1
116470,1705570075,1
103037,1705555432,3
105394,1705559686,1
108156,1705537824,1
100032,1705592999,2
128431,1705587691,1
115561,1705593207,1
116536,1705613777,1
115823,1705553585,1
104162,1705545087,3
119541,1705621815,1
124604,1705609774,1
107393,1705540798,1
117896,1705621229,2
118178,1705614900,2
113044,1705547303,1
119328,1705558589,3
124483,1705613431,1
101712,1705589579,1
109367,1705538050,1
123525,1705584358,2
124657,1705610070,3
115153,1705582049,2
107222,1705597121,2
121993,1705597106,2
118512,1705598229,3
122796,1705592384,1
126489,1705572781,1
112987,1705587960,3
117695,1705579203,1
126457,1705538611,3
110692,1705573706,3
129103,1705547928,1
119040,1705537868,3
113311,1705552734,3
127117,1705597193,2
114499,1705558569,3
124831,1705583949,2
115489,1705585445,3
117763,1705611665,2
103554,1705612679,3
110944,1705591441,2
116107,1705571097,2
106328,1705575297,3
122676,1705538578,1
120224,1705603155,1
101285,1705561820,1
123077,1705579945,2
121637,1705587402,3
125942,1705552662,3
109020,1705553108,3
127560,1705567169,2
127286,1705548322,1
114085,1705616279,1
129355,1705596965,1
101078,1705564514,1
119582,1705548628,3
108021,1705576449,3
114219,1705542789,2
114630,1705615811,1
126525,1705576890,3
112407,1705543589,3
106892,1705579766,2
116357,1705551349,1
109969,1705547761,3
113437,1705538219,3
114694,1705591591,3
113229,1705591692,2
102270,1705585736,2
107970,1705577060,2
100916,1705548717,3
119344,1705613304,2
113545,1705582877,1
126796,1705600132,1
117275,1705542057,3
102071,1705548214,1
121268,1705585017,2
129860,1705606406,2
128867,1705605353,1
127430,1705615541,1
124466,1705552746,2
104985,1705541636,1
109299,1705556319,3
123622,1705615500,2
121113,1705618625,1
120136,1705612019,1
101986,1705565961,1
129835,1705543148,2
113024,1705600146,2
112963,1705591377,1
107282,1705610955,2
102703,1705605606,1
122686,1705547045,1
115542,1705537203,1
114942,1705561816,1
106299,1705608036,1
101477,1705621484,1
121019,1705565470,1
127967,1705536303,1
114488,1705607026,2
110305,1705570359,3
108439,1705621710,1
122936,1705547023,3
129918,1705557141,1
108772,1705556936,2
120604,1705548068,2
119781,1705541349,3
124056,1705547951,3
125109,1705618151,2
124175,1705572486,1
126084,1705616137,3
107134,1705598628,2
117175,1705551171,1
116737,1705558097,1
102170,1705614232,1
101378,1705571879,3
114215,1705619195,3
126225,1705553249,1
127767,1705576170,1
120873,1705586445,1
106427,1705550414,2
121927,1705609005,1
109142,1705539135,3
123594,1705572489,2
120340,1705585804,1
117171,1705612743,1
100938,1705612206,2
109657,1705619523,1
127207,1705587021,3
125545,1705590994,3
124530,1705559101,2
113637,1705585151,2
127241,1705619243,2
128313,1705549928,1
127702,1705604244,1
109132,1705576567,3
111054,1705568954,3
121903,1705559471,3
104614,1705600776,1
102698,1705583304,1
106091,1705607311,3
105344,1705558250,2
123297,1705596878,3
114217,1705576047,2
103682,1705598575,1
126805,1705597975,3
115171,1705614157,2
119146,1705561739,1
100287,1705603625,3
127557,1705560847,3
126692,1705550231,2
126741,1705584354,2
124580,1705555665,2
102173,1705595841,2
113519,1705596636,3
115804,1705612934,3
111640,1705589066,1
117330,1705569157,1
127441,1705545748,2
122462,1705583675,2
100521,1705543138,3
108474,1705552093,2
122466,1705536904,2
128697,1705595962,2
128554,1705548364,1
113886,1705580959,3
111636,1705561087,3
116175,1705556586,2
122775,1705544045,3
121098,1705608829,2
105145,1705617581,3
126187,1705604143,3
126946,1705545206,2
111083,1705616764,3
103675,1705592250,3
104656,1705588207,1
117117,1705616009,1
115747,1705601277,1
122373,1705546143,3
108562,1705547974,2
128453,1705591391,2
117316,1705575799,2
123667,1705548482,1
127161,1705607955,3
115772,1705617724,3
117220,1705567653,2
128276,1705584494,3
109684,1705557434,1
100334,1705601385,1
113023,1705581357,3
126525,1705547594,1
113849,1705579619,1
115698,1705578522,2
119200,1705581732,2
103724,1705599963,3
125154,1705549973,3
118586,1705607052,3
121461,1705558664,2
124258,1705597594,2
111116,1705615464,1
127087,1705580907,2
122277,1705573115,2
107272,1705555716,2
114813,1705621472,3
109842,1705569449,3
111566,1705612745,2
125504,1705620864,2
106522,1705569113,2
104054,1705609317,1
124558,1705586860,1
104666,1705545146,2
109634,1705537209,3
106724,1705548954,2
105257,1705543322,3
127034,1705553536,1
108573,1705538468,1
102196,1705597497,1
129133,1705557442,2
128161,1705591465,3
121281,1705539649,1
123820,1705585201,2
115789,1705569872,2
118605,1705562128,3
109710,1705567131,3
125547,1705579918,1
129586,1705613868,1
112875,1705552759,1
124749,1705578301,1
124139,1705622108,1
122900,1705609930,1
106232,1705551433,3
123679,1705550943,2
129741,1705610809,1
121465,1705537980,2
129072,1705568737,2
103260,1705615726,3
127639,1705589197,3
117186,1705556932,1
120694,1705546433,2
103657,1705598974,2
104587,1705618324,2
121710,1705579775,1
116673,1705572800,2
116620,1705537924,2
102029,1705622229,2
128825,1705613047,1
121636,1705573715,1
117506,1705572131,2
117194,1705537826,3
119314,1705565744,1
125310,1705574337,3
111923,1705564772,3
102361,1705561184,1
114372,1705568871,1
124528,1705583888,2
107169,1705562170,2
122849,1705605793,3
118002,1705584987,2
129376,1705545380,2
118514,1705611953,1
103161,1705544819,2
109399,1705590685,3
117555,1705541675,2
105773,1705579320,2
103642,1705538888,1
108429,1705581459,1
127055,1705595569,1
100210,1705600410,2
105176,1705562764,3
101488,1705608188,2
108842,1705578492,2
114450,1705595127,3
126603,1705539212,3
115732,1705591897,3
115334,1705569692,1
118625,1705587018,2
117299,1705599244,2
102648,1705591473,1
128446,1705538936,2
104889,1705540568,1
120948,1705557436,3
104316,1705551424,1
102303,1705596881,3
123280,1705566209,3
115085,1705568172,2
125380,1705613338,1
109465,1705557565,1
113308,1705616612,2
122199,1705573346,3
102608,1705568671,2
101352,1705558930,3
125911,1705539586,3
110250,1705559163,1
116476,1705548758,1
117074,1705592399,2
123340,1705543080,2
114421,1705611739,2
109820,1705566246,2
105240,1705601948,3
125802,1705620539,3
105934,1705547303,3
113618,1705622236,3
122635,1705574106,1
113912,1705571872,2
103269,1705567446,1
108244,1705542548,2
109721,1705580733,1
106734,1705611813,2
123080,1705579998,1
123769,1705601305,1
127473,1705576608,3
115822,1705610016,1
112870,1705536170,2
103173,1705620228,1
113161,1705569531,1
127504,1705589919,3
127530,1705570062,1
101838,1705542075,2
106560,1705598004,3
110617,1705622143,3
109583,1705593221,1
116346,1705589224,2
111058,1705610140,1
115418,1705619158,3
115289,1705600719,3
108240,1705618233,3
106680,1705553422,3
126152,1705600204,3
112664,1705618910,3
114126,1705545169,2
111947,1705615193,3
116986,1705578006,3
125164,1705582266,1
101403,1705541568,2
123808,1705536639,1
100204,1705586471,2
105527,1705556014,2
119494,1705579488,2
115393,1705543735,3
128891,1705537187,3
107886,1705591144,2
102289,1705616724,1
111246,1705565339,1
116138,1705576028,1
113001,1705569609,1
107073,1705551721,3
121100,1705594903,3
102675,1705536297,3
104905,1705540922,2
112279,1705571081,3
109029,1705608653,1
117564,1705553298,2
111888,1705593598,3
127452,1705602930,3
106006,1705547237,1
115975,1705597973,2
113212,1705620175,1
100725,1705559076,1
116288,1705596714,2
127123,1705555636,1
110419,1705613557,2
125204,1705617963,1
120835,1705616775,1
104685,1705568131,2
112095,1705597891,1
129797,1705575751,3
122534,1705576080,2
115589,1705596449,1
112143,1705590334,3
109343,1705582191,2
108679,1705615069,1
102927,1705592083,3
107889,1705610945,3
100364,1705579559,2
116634,1705605944,3
126202,1705600176,1
100924,1705621507,2
100731,1705548365,1
125026,1705567055,2
110864,1705621052,3
109415,1705566408,3
112088,1705611375,2
123713,1705558813,2
127724,1705585369,2
101934,1705577198,3
127957,1705596465,3
100928,1705563321,1
122143,1705558977,3
128944,1705611054,2
107239,1705590812,3
125296,1705538116,1
107786,1705556263,3
120015,1705591618,1
122710,1705600745,2
126112,1705603979,2
101189,1705601636,2
113691,1705557760,3
121395,1705543262,3
128738,1705620723,3
108681,1705612362,1
104268,1705588297,3
106226,1705610353,3
123409,1705586263,1
116905,1705553107,1
100181,1705570151,2
124483,1705548432,2
121345,1705615360,2
116406,1705602099,1
124558,1705580759,2
105681,1705599565,3
126242,1705574390,1
122284,1705564508,2
112088,1705612844,2
121820,1705619400,1
111239,1705580699,1
129765,1705580299,2
128038,1705584542,3
118814,1705608383,1
106988,1705576351,1
127011,1705574931,3
112701,1705594880,2
123508,1705544248,1
103828,1705536269,1
118130,1705566395,3
115579,1705603530,3
119799,1705602968,1
113848,1705578922,2
129607,1705587908,2
127605,1705577600,1
114405,1705557389,1
126669,1705564544,2
129500,1705549813,1
128064,1705617414,3
103341,1705596146,1
106787,1705618363,2
118299,1705550942,3
119909,1705613181,3
114871,1705613042,2
115480,1705554028,1
109952,1705594174,3
120913,1705539874,2
112742,1705593211,2
119151,1705561993,2
121913,1705574674,1
120210,1705537729,3
124745,1705621721,2
128240,1705542651,3
107147,1705554960,1
109233,1705616471,3
109173,1705538176,3
110815,1705611181,1
104079,1705617140,2
100715,1705556801,2
123163,1705589457,1
123214,1705598243,3
114252,1705600980,3
111577,1705604464,2
122669,1705610514,1
108214,1705552798,2
112434,1705552554,3
114171,1705582570,3
108482,1705552814,2
115531,1705565153,2
121134,1705579766,2
122717,1705579246,3
111617,1705621154,1
121569,1705555938,1
121157,1705601609,2
103669,1705590881,2
116371,1705616710,1
106397,1705618085,3
112682,1705592236,3
113831,1705577909,1
128766,1705590848,1
115239,1705612999,2
126435,1705599980,1
123332,1705551988,1
108714,1705552368,2
124971,1705588377,1
129939,1705594220,2
128658,1705608345,3
100969,1705608863,1
108660,1705571768,3
108517,1705570684,2
122934,1705608926,3
106722,1705549974,3
104135,1705557146,2
108309,1705616385,3
113802,1705599089,1
121543,1705564742,2
106182,1705598582,1
124851,1705612768,1
104393,1705538181,2
108641,1705552524,2
116557,1705601266,3
114849,1705614745,3
115104,1705603829,3
101711,1705555365,1
126577,1705601736,3
102214,1705613596,1
109818,1705590763,1
103164,1705587082,2
112748,1705568818,1
101167,1705566041,1
103677,1705594941,3
109216,1705613803,1
122883,1705614751,2
108795,1705570066,2
129530,1705552926,3
112223,1705555572,2
101984,1705589099,1
116665,1705607074,2
115544,1705545399,2
119220,1705606483,1
102079,1705601294,1
114841,1705622083,2
101691,1705547873,2
118553,1705584973,3
112416,1705536562,3
110107,1705566809,2
106800,1705544075,3
110485,1705578367,2
119786,1705566953,1
104433,1705542473,2
121082,1705620914,3
112952,1705544548,2
108190,1705595480,3
117607,1705580315,2
114416,1705608701,2
128662,1705619347,1
100995,1705614888,2
100291,1705574455,3
127900,1705586191,3
114836,1705567931,1
118499,1705559313,2
127564,1705551388,3
125227,1705551139,1
128245,1705606766,2
114155,1705605674,3
108159,1705614921,3
102861,1705619043,2
123281,1705542289,3
129234,1705608501,1
115056,1705614606,1
107469,1705566418,2
104129,1705536393,3
110965,1705591550,2
100413,1705606545,2
118924,1705569368,3
110093,1705621760,2
105007,1705600465,3
124738,1705566028,2
118869,1705550081,2
126796,1705606561,1
101098,1705582469,3
107005,1705590777,2
114891,1705541887,1
129759,1705620157,1
124168,1705616190,1
115794,1705600827,2
127058,1705598383,2
126335,1705600751,1
129718,1705579118,3
101078,1705543193,2
109630,1705613224,3
110373,1705545408,3
112789,1705616586,1
102415,1705611849,3
126302,1705590843,2
118225,1705555167,1
120675,1705550592,1
108496,1705585957,1
102902,1705617723,2
128134,1705576885,2
129370,1705608469,2
106856,1705555148,1
110528,1705585196,3
103139,1705582569,1
103767,1705576838,2
105099,1705622126,2
118215,1705548965,3
110332,1705572861,1
114419,1705562396,3
109062,1705608592,2
119644,1705613353,3
111285,1705562593,1
100605,1705568581,1
127195,1705588554,1
119749,1705615922,2
115519,1705617058,1
122845,1705579959,3
101765,1705576890,1
128128,1705540660,2
123837,1705601574,3
111018,1705550600,2
128819,1705584349,3
114950,1705574397,2
108675,1705550881,3
127136,1705565085,1
129957,1705590480,2
102913,1705547040,1
122094,1705553407,1
117253,1705593723,2
122522,1705543352,1
121125,1705571155,2
121911,1705603778,1
115232,1705539752,3
126431,1705603751,1
103504,1705583891,1
101555,1705566172,3
102822,1705543132,3
111362,1705620007,2
123906,1705553443,1
100056,1705567931,1
104772,1705591947,3
114261,1705547527,2
122071,1705571814,3
101848,1705549769,3
102251,1705549614,3
107968,1705580471,3
111598,1705544244,1
128061,1705615126,1
100325,1705580589,1
118603,1705616426,2
125859,1705553029,2
122967,1705543862,1
110342,1705611701,1
118923,1705617329,3
115959,1705574888,1
115541,1705567743,3
116339,1705563202,1
118791,1705597769,1
105430,1705591071,1
103300,1705591743,2
103301,1705605602,2
106100,1705541747,3
115908,1705577618,1
113374,1705553462,1
105792,1705537589,2
103105,1705539527,2
126064,1705565667,1
106127,1705595741,1
107029,1705620035,2
127924,1705598638,3
129086,1705549089,3
126361,1705606832,3
128695,1705575025,1
116082,1705615154,3
116475,1705621676,3
121042,1705560440,1
117550,1705544173,3
114288,1705547302,3
112780,1705594299,1
105007,1705557870,2
106197,1705614293,2
129180,1705570154,1
128591,1705589148,1
117819,1705564646,2
120027,1705585862,1
104229,1705615824,1
115422,1705601095,3
113488,1705608419,3
103741,1705570890,1
123970,1705572778,3
101357,1705589782,1
129996,1705601741,3
119086,1705539672,2
121099,1705588446,1
107251,1705570941,1
122094,1705593462,2
117808,1705572509,1
117909,1705550298,2
114138,1705599956,3
115172,1705539857,2
110814,1705557597,2
111097,1705597855,2
125245,1705597942,1
120931,1705550952,3
124111,1705551570,2
112704,1705600302,3
113709,1705619050,3
124094,1705545617,2
104010,1705559819,1
123065,1705567040,1
118416,1705542086,2
122098,1705562690,1
103029,1705542463,3
116175,1705558421,3
105126,1705619583,1
101566,1705620183,1
128555,1705590106,3
118821,1705603423,1
112130,1705537197,1
106874,1705594902,1
105029,1705620842,3
124918,1705616540,3
104448,1705569369,3
111159,1705572319,3
127902,1705540091,3
110906,1705561287,2
128714,1705612106,1
120447,1705554517,1
125298,1705565920,2
101158,1705597338,2
111125,1705554049,1
115033,1705558349,1
111905,1705563721,3
112513,1705603908,2
122372,1705586514,3
122134,1705548339,2
117694,1705579141,1
104155,1705593482,2
112308,1705577662,2
116400,1705586160,2
115878,1705539757,2
104725,1705570038,3
109708,1705604828,2
107543,1705568066,2
120159,1705618221,2
110267,1705593969,2
116169,1705579113,3
120906,1705543583,2
115513,1705552759,1
129742,1705577781,1
106404,1705536152,1
104831,1705556088,2
120408,1705551897,3
103747,1705608063,3
119976,1705608136,3
107881,1705575116,1
111228,1705592072,1
127358,1705549661,3
120905,1705571328,3
108730,1705576909,1
107395,1705571648,1
125599,1705613528,2
117160,1705616277,3
115390,1705570968,3
121434,1705599852,3
113633,1705559914,2
114796,1705551854,2
102582,1705594067,2
104013,1705603739,2
111651,1705541988,1
128671,1705600712,1
105499,1705566550,3
119754,1705579674,1
125780,1705615433,2
128328,1705565738,2
111042,1705619161,2
112915,1705589531,1
109679,1705598303,3
115027,1705564453,1
115727,1705603102,2
111046,1705593873,2
101871,1705580522,2
129333,1705610840,3
119020,1705577778,1
118726,1705620613,3
103401,1705616960,2
106453,1705568901,2
119787,1705543036,1
113734,1705562365,2
103029,1705597963,1
129972,1705546987,2
124925,1705609918,3
119494,1705598893,1
127090,1705611279,2
109388,1705591900,2
122020,1705620441,1
107061,1705577274,2
118096,1705598312,3
128281,1705572707,2
104524,1705555773,2
129095,1705540039,2
110862,1705575307,2
127993,1705604566,2
112353,1705586483,1
124769,1705615535,2
100252,1705538324,2
128921,1705567251,2
100445,1705588229,1
115607,1705561878,3
118006,1705606984,3
125295,1705556237,3
114997,1705548330,1
105406,1705553949,2
129087,1705550387,1
106348,1705589518,1
104959,1705573326,1
106994,1705612185,3
114045,1705605958,3
105613,1705586942,3
101708,1705567558,3
120964,1705602719,3
127710,1705587239,1
126941,1705583610,2
120277,1705550210,2
104091,1705556267,3
111651,1705587329,3
107402,1705603409,1
114611,1705605761,3
109142,1705605236,3
114331,1705621979,2
129139,1705578633,3
125980,1705619049,3
120388,1705544090,1
118461,1705606845,3
125595,1705622248,3
110117,1705593929,2
127979,1705615084,3
114331,1705601961,3
119369,1705539065,1
127118,1705545976,3
116733,1705536667,2
119371,1705557660,1
105613,1705610985,2
127858,1705622197,3
118075,1705583695,2
101276,1705610109,2
124700,1705577032,3
116826,1705583828,3
104208,1705584127,1
107601,1705615777,1
119278,1705543121,1
119197,1705556319,1
112565,1705542475,2
108882,1705619296,2
101497,1705559567,1
