uid,time,action
119198,1705529328,1
117323,1705505162,3
105474,1705499908,1
109000,1705530257,2
101562,1705460151,3
120821,1705461349,2
110047,1705505437,2
119092,1705486535,2
125928,1705459906,2
128976,1705513314,1
128594,1705507998,1
114768,1705452900,1
109521,1705533314,1
106550,1705450640,1
116955,1705472198,2
119673,1705494009,2
107643,1705488309,2
122864,1705507476,3
127315,1705481434,2
106291,1705489256,3
109370,1705527574,3
104916,1705460980,1
116096,1705466705,3
129349,1705470798,3
122442,1705509978,1
123535,1705461592,2
121577,1705513896,1
101190,1705488470,1
112392,1705459123,3
115982,1705502366,1
101325,1705475788,3
127709,1705501641,2
116431,1705502137,1
127000,1705481137,3
116537,1705511702,1
109454,1705472674,1
106335,1705528222,1
129813,1705482038,1
125258,1705490378,3
105666,1705450225,2
119621,1705479302,2
105278,1705535546,3
119987,1705479939,1
110796,1705464181,1
129440,1705465234,2
115254,1705468528,2
122016,1705463733,2
109190,1705470928,2
100949,1705509565,2
103021,1705511685,3
104642,1705473096,3
122334,1705485963,3
128713,1705523945,3
107613,1705521013,3
107701,1705496270,3
106746,1705503961,3
110737,1705490555,1
113894,1705503722,1
125237,1705490551,1
104115,1705524924,1
107909,1705467381,3
101333,1705506946,1
120964,1705515006,1
105923,1705491615,3
108050,1705486935,3
124148,1705453724,3
120943,1705495247,1
122605,1705528029,3
129109,1705453250,3
124501,1705506912,1
127540,1705484177,2
110965,1705509349,3
120734,1705449607,2
102171,1705486307,2
128197,1705523626,3
106923,1705456889,3
128948,1705514915,2
116415,1705501375,1
110883,1705500085,2
119228,1705516628,1
109720,1705472631,3
116654,1705525266,1
121740,1705457568,3
123892,1705495436,3
108624,1705501662,2
122439,1705457536,1
126280,1705527272,3
100175,1705511935,3
126857,1705466460,2
123100,1705525876,2
103883,1705496739,2
122178,1705527241,1
117995,1705472661,2
110253,1705516444,1
105143,1705467188,3
125792,1705486187,3
118331,1705516523,3
111234,1705491097,1
101091,1705454785,3
107608,1705500987,3
116519,1705466977,2
108479,1705493541,1
127767,1705506933,2
109314,1705475962,1
127186,1705529166,1
119887,1705475614,1
110367,1705533352,1
114486,1705522140,2
105116,1705478775,1
104943,1705488546,3
128692,1705485253,1
128121,1705462294,1
125934,1705508581,1
110740,1705507414,2
126255,1705453093,3
117482,1705520291,1
119726,1705510679,2
107883,1705499748,2
123996,1705514839,1
108763,1705458066,3
109766,1705531622,2
126896,1705463369,2
113370,1705501340,2
103607,1705497022,1
115457,1705493630,2
114106,1705516559,1
106236,1705461001,3
112152,1705534742,2
109070,1705498103,3
112994,1705481872,1
115111,1705454592,2
118988,1705524805,3
107667,1705497486,3
120606,1705505411,2
100789,1705496288,1
102155,1705502356,1
120745,1705496154,2
127238,1705500515,2
116988,1705510143,1
109341,1705458730,2
129344,1705457269,2
118861,1705480121,2
128011,1705450121,2
121658,1705503784,2
126518,1705513527,2
104185,1705532439,2
128561,1705522158,3
126464,1705509472,2
124088,1705482996,2
108871,1705490208,1
121463,1705494898,1
119199,1705512576,2
122569,1705492882,1
122609,1705507787,3
116001,1705532432,2
117918,1705454039,1
110019,1705465429,3
107903,1705533155,3
109444,1705477139,3
113815,1705505891,2
112649,1705510884,2
128030,1705474648,2
112716,1705465416,2
110663,1705529671,1
110444,1705490671,2
125355,1705471595,3
106213,1705467426,2
111431,1705450183,1
101033,1705511378,3
120384,1705450746,3
119452,1705533384,2
109955,1705495973,3
118008,1705463308,2
116343,1705461356,1
124803,1705525501,3
124684,1705521447,3
109308,1705461920,3
100286,1705491139,2
102748,1705496628,1
129675,1705462568,1
120263,1705453526,3
100657,1705478206,3
115480,1705504635,2
118704,1705463644,1
117592,1705528529,1
103770,1705511698,1
122971,1705520024,2
123128,1705456261,3
103897,1705510188,2
122137,1705530964,2
112938,1705500146,2
115412,1705452110,3
104276,1705497982,2
129748,1705473555,3
108301,1705460875,3
114772,1705463727,1
124696,1705526547,2
125548,1705470023,2
119938,1705508092,2
